1.690000000000000000e+02,5.105000000000000000e+03,1.300000000000000000e+01
1.980000000000000000e+02,5.115000000000000000e+03,1.407124727947028830e+01
1.480000000000000000e+02,5.125000000000000000e+03,1.216552506059643868e+01
1.610000000000000000e+02,5.135000000000000000e+03,1.268857754044952024e+01
1.370000000000000000e+02,5.145000000000000000e+03,1.170469991071962568e+01
1.340000000000000000e+02,5.155000000000000000e+03,1.157583690279022548e+01
1.350000000000000000e+02,5.165000000000000000e+03,1.161895003862225018e+01
1.260000000000000000e+02,5.175000000000000000e+03,1.122497216032182443e+01
1.330000000000000000e+02,5.185000000000000000e+03,1.153256259467079659e+01
1.410000000000000000e+02,5.195000000000000000e+03,1.187434208703791683e+01
1.280000000000000000e+02,5.205000000000000000e+03,1.131370849898476116e+01
1.260000000000000000e+02,5.215000000000000000e+03,1.122497216032182443e+01
1.090000000000000000e+02,5.225000000000000000e+03,1.044030650891055068e+01
1.200000000000000000e+02,5.235000000000000000e+03,1.095445115010332238e+01
1.080000000000000000e+02,5.245000000000000000e+03,1.039230484541326405e+01
1.060000000000000000e+02,5.255000000000000000e+03,1.029563014098700080e+01
1.180000000000000000e+02,5.265000000000000000e+03,1.086278049120021549e+01
1.040000000000000000e+02,5.275000000000000000e+03,1.019803902718556898e+01
1.060000000000000000e+02,5.285000000000000000e+03,1.029563014098700080e+01
1.150000000000000000e+02,5.295000000000000000e+03,1.072380529476360778e+01
1.040000000000000000e+02,5.305000000000000000e+03,1.019803902718556898e+01
9.300000000000000000e+01,5.315000000000000000e+03,9.643650760992954929e+00
8.000000000000000000e+01,5.325000000000000000e+03,8.944271909999159220e+00
7.500000000000000000e+01,5.335000000000000000e+03,8.660254037844387298e+00
7.200000000000000000e+01,5.345000000000000000e+03,8.485281374238569541e+00
8.800000000000000000e+01,5.355000000000000000e+03,9.380831519646859462e+00
7.700000000000000000e+01,5.365000000000000000e+03,8.774964387392122589e+00
7.300000000000000000e+01,5.375000000000000000e+03,8.544003745317530374e+00
6.500000000000000000e+01,5.385000000000000000e+03,8.062257748298549132e+00
7.500000000000000000e+01,5.395000000000000000e+03,8.660254037844387298e+00
5.800000000000000000e+01,5.405000000000000000e+03,7.615773105863908654e+00
6.400000000000000000e+01,5.415000000000000000e+03,8.000000000000000000e+00
6.600000000000000000e+01,5.425000000000000000e+03,8.124038404635960831e+00
7.500000000000000000e+01,5.435000000000000000e+03,8.660254037844387298e+00
7.200000000000000000e+01,5.445000000000000000e+03,8.485281374238569541e+00
7.100000000000000000e+01,5.455000000000000000e+03,8.426149773176359048e+00
6.600000000000000000e+01,5.465000000000000000e+03,8.124038404635960831e+00
7.800000000000000000e+01,5.475000000000000000e+03,8.831760866327847737e+00
5.600000000000000000e+01,5.485000000000000000e+03,7.483314773547882659e+00
5.600000000000000000e+01,5.495000000000000000e+03,7.483314773547882659e+00
7.700000000000000000e+01,5.505000000000000000e+03,8.774964387392122589e+00
5.500000000000000000e+01,5.515000000000000000e+03,7.416198487095662983e+00
6.600000000000000000e+01,5.525000000000000000e+03,8.124038404635960831e+00
5.800000000000000000e+01,5.535000000000000000e+03,7.615773105863908654e+00
5.900000000000000000e+01,5.545000000000000000e+03,7.681145747868607820e+00
4.700000000000000000e+01,5.555000000000000000e+03,6.855654600401043908e+00
5.700000000000000000e+01,5.565000000000000000e+03,7.549834435270749822e+00
5.800000000000000000e+01,5.575000000000000000e+03,7.615773105863908654e+00
5.600000000000000000e+01,5.585000000000000000e+03,7.483314773547882659e+00
4.900000000000000000e+01,5.595000000000000000e+03,7.000000000000000000e+00
