3.029654586815694984e+03,4.251085262825686186e+03
3.891339909513959810e+03,9.993226083712702348e+02
3.030827524943201297e+03,1.844620106917491967e+03
1.990243578132472294e+03,7.240988340030992276e+02
4.076905131122568037e+03,1.609355157306305728e+03
1.788167287500842804e+03,3.656260816043864452e+03
3.159884842588417541e+03,4.053928492142668460e+02
3.799239762844971210e+03,4.448900219497181183e+02
3.616880124637472818e+03,6.570240804448443441e+02
1.355188810236777272e+03,1.325780021576455511e+03
3.889324372329396738e+03,1.992036421318382281e+03
2.915161453471426739e+03,1.511707590369736863e+03
4.670348817608632089e+03,2.447543316998738192e+03
3.386313715032750679e+03,1.133799131816037743e+03
3.422436958352374859e+03,9.797253391698546920e+02
3.190468684881534500e+03,1.732979912690433821e+03
7.354913027879313177e+02,1.876332312582959275e+03
1.983935154629527460e+03,3.675515368688556464e+03
8.657868217962276276e+02,3.758142838179167029e+03
4.000421870619163201e+03,3.056771446585521062e+03
2.303935195490381375e+03,3.725117230447147449e+03
4.948961195656504060e+03,1.451492749074675885e+03
1.763561356398691714e+03,3.490963163050342246e+03
5.023341785411563251e+03,1.222200320368890061e+03
3.189525509031639558e+03,3.636247990595792544e+03
4.116646620297651680e+03,6.392076326845526637e+02
1.946063930503598158e+03,2.787295337993259636e+03
1.628707649177756821e+03,1.015671174439698802e+03
1.075015770343609802e+03,2.404186272108464891e+03
5.003477955253702930e+03,1.350039362733738699e+03
4.766114006530438019e+03,1.880583098673794893e+03
2.355628001429021424e+03,3.779672597353802303e+03
1.903514398630092728e+03,2.401311611071717380e+03
4.198059244933218906e+03,2.211397496522650727e+03
2.776241778984934172e+03,3.727717614347946437e+03
5.007651055966832246e+03,1.045338363769061971e+03
2.412130354018238904e+03,3.730694728354721065e+03
5.271734662654381282e+03,7.881426841597163957e+02
1.874201495921994365e+03,4.208908621559447965e+03
2.893164534567524697e+03,4.083210933522007622e+02
3.726741557048953837e+03,3.696107435836466266e+03
3.687145377783218009e+03,3.986122001812022518e+03
1.932209624185179564e+03,4.836822308534428885e+03
2.404561064217244621e+03,3.522623826257347446e+03
4.712923510793381865e+03,2.256128708623272360e+03
1.801254468920509453e+03,1.268633177851876098e+03
2.599551562096977250e+03,3.819453402637853287e+03
2.597128520452592966e+03,1.237961146960587030e+03
2.967226334425076857e+03,1.178785701514852690e+03
1.794590412112941067e+03,4.974187218765633588e+03
4.738930388033430972e+03,4.574004074542407920e+02
2.487885314050540728e+03,4.755798686730132431e+03
2.169328336458580452e+03,3.479693071149760726e+03
1.280227864955320229e+03,4.410334593371475421e+03
2.077711253441199460e+03,4.824165398269203251e+03
4.716741375916232755e+03,1.740410756716269134e+03
5.048881065415631383e+03,1.829253439866952021e+03
2.425358256639351566e+03,1.526708570517582302e+03
5.072975428984189421e+03,1.286894155835333322e+03
2.758837661837557334e+03,1.973705814473863484e+03
1.579519160529386227e+03,1.160719640257957963e+03
4.192489250949837697e+03,1.388155730785435026e+03
2.304622126296620081e+03,2.010938655939725777e+03
4.212408418701969822e+03,2.915966781848244409e+03
3.352640730346935925e+03,4.289806699399773606e+03
5.026678237370540046e+03,7.232307458715181383e+02
4.588543680394551302e+03,1.902823349354950778e+03
3.528243404426862071e+03,1.062051706061127334e+03
1.370299155893283569e+03,4.874216063268268954e+03
1.858832049906817247e+03,1.542718669182228268e+03
1.723688873701448301e+03,9.792073263882210767e+02
1.255117498489573563e+03,3.216650953032789857e+03
1.625243204061244342e+03,4.531552040204511286e+03
4.940570709340311623e+03,2.471118192221754725e+03
5.321061749070627229e+03,1.293702395022155088e+03
5.304264199207731508e+03,1.004752253508763602e+03
4.789983277347418152e+03,1.470056803581541317e+03
1.006286441199039473e+03,4.316768710735162131e+03
1.668593089110694336e+03,3.631290063037443815e+03
4.062872388696988764e+03,8.957271876045371073e+02
2.435998049826068382e+03,3.315478494668550411e+03
2.596309375066734447e+03,2.448702798931757570e+03
5.154657320460059964e+03,1.641460210096710853e+03
3.945452742067094732e+03,2.510174801056761225e+03
4.290253666639719995e+03,3.241719334632356549e+03
2.361785063322497081e+03,1.150963240037293644e+03
2.727430787916208374e+03,4.140876932802681040e+03
1.857705397708565897e+03,6.962309310822088264e+02
4.700247294184192469e+03,4.597050839357727341e+02
5.288379756701917358e+03,1.096491422076055642e+03
4.097886307482270240e+03,3.517671049717868300e+03
5.052852088393578015e+03,7.802741192785920248e+02
1.613766460951791032e+03,4.921514784610216338e+03
2.232248703764723814e+03,2.997602567759718113e+03
2.448763378711536006e+03,2.505731295065289487e+03
4.897336062788667732e+03,6.095878815208353672e+02
4.917170630657786205e+03,2.343703566169670466e+03
2.033169040437006743e+03,5.743711164583951359e+02
5.304153583030171831e+03,1.205175512327246679e+03
4.228784719427359050e+03,2.610525866579250305e+03
2.096044579696703750e+03,1.684518385957163673e+03
2.459074225526787814e+03,4.783849276677317903e+03
9.819444581540934678e+02,4.472097021408242654e+03
3.158582907929250268e+03,1.634881857468909857e+03
4.829666392114251721e+03,1.866552332712887164e+03
1.585301526131181390e+03,2.132522879162062054e+03
5.262491279477938406e+03,1.200569628406944503e+03
3.450811621054339412e+03,3.527761175677931988e+03
4.130406273172814508e+03,3.163985469569540783e+03
5.150009692241937046e+03,1.275385438131770798e+03
2.066124593256161916e+03,3.282585540979912366e+03
1.521439894104815494e+03,1.737764719926386078e+03
2.418124625237959208e+03,2.803217628586029605e+03
5.082530662654377011e+03,2.235902871252756995e+03
1.240805667971178764e+03,3.164393520550416270e+03
3.445581051810906047e+03,2.635432173171148861e+03
3.594289786297899354e+03,9.115824076213112903e+02
3.945782684746459836e+03,8.994192884090000462e+02
4.877343867150738333e+03,1.744417756270432847e+03
1.502495425447428033e+03,4.732366424234171063e+03
2.011250473601485282e+03,4.891962848275066790e+03
4.847008851442858941e+03,6.229167978577066833e+02
4.174875456811086224e+03,2.223355425244010348e+03
1.128556448038917324e+03,2.305806782705846672e+03
4.382659257122008057e+03,1.812546592800971212e+03
2.675841105653729755e+03,1.811897473679667883e+03
5.087065498177476002e+03,1.185969361963687334e+03
4.667335359893426357e+03,1.603982567307163890e+03
4.734339326660719962e+03,1.181678616185336523e+03
5.288740020701335197e+03,1.323232194449192775e+03
4.666408745377296327e+03,6.372222569660833642e+02
4.260273663611678785e+03,3.402283283477390341e+03
2.519958846747239932e+03,4.668649623353552442e+02
5.303243097512553504e+03,1.161688869023790176e+03
4.740961451762172146e+03,2.303839553961029651e+03
4.677354807903674555e+03,2.046398734273257560e+03
5.300429225259057603e+03,1.179900123966991487e+03
1.420441608117697569e+03,4.560222706545080655e+03
4.558653186866651595e+03,3.787702308485846174e+02
2.355632573305598726e+03,2.847802136371809411e+03
4.434097893302311604e+03,1.465089129705072082e+03
2.914516287917818772e+03,3.399825144961096157e+03
4.773192266351739818e+03,9.487298095806381752e+02
3.230212075979128713e+03,2.627953014295776939e+03
1.950278982606905402e+03,4.870920555017333754e+03
7.726084942427028182e+02,2.987572127287309286e+03
1.496082171521673899e+03,4.694702066219971130e+03
5.283970364184116988e+03,8.415006379880430814e+02
3.464301717299324082e+03,4.099063490217234175e+03
2.169036224932868663e+03,2.992807484618245780e+03
1.982414681115718849e+03,3.693490864737649190e+03
3.198867406742766434e+03,1.616528410693457772e+03
2.278403301912941060e+03,1.551508558671474702e+03
1.599494577017949268e+03,2.399251391454346503e+03
2.996837780071236011e+03,3.085467534354204872e+03
1.595114826755862396e+03,8.194870147973863368e+02
5.262467330175190000e+03,1.398654372945743489e+03
3.817317046049789951e+03,6.424195618339273324e+02
1.505418211742396124e+03,4.680678362061880762e+03
5.036778980537563257e+03,1.765234517738655541e+03
2.074332961855788199e+03,2.769091194985444417e+03
1.261509166119886231e+03,1.140977348382792798e+03
1.061805416300902834e+03,4.723100462196196531e+03
4.100149697334842131e+03,3.371235102987490791e+03
4.405514819918738795e+03,2.982311804962349015e+03
3.770503668464365091e+03,3.832949831665993315e+03
1.805672403020251750e+03,8.940379095987195797e+02
3.128705895384613086e+03,4.295748895761884683e+02
4.415797643533193877e+03,8.055933440873419613e+02
4.898717012360566514e+03,1.062373968376908806e+03
5.293170977282406056e+03,6.294785364377203223e+02
3.245088386582714975e+03,2.815142265937467073e+03
4.098627997086679898e+03,8.396217788110880065e+02
2.743104232737287930e+03,3.771533629755384482e+03
1.852175892950600200e+03,5.698998320955964800e+02
2.020095759089574813e+03,1.775156204807336962e+03
5.153288300676364088e+03,1.648087063415609919e+03
1.836825831951225837e+03,3.526269014674863229e+03
4.613880422551305855e+03,2.089961547768880791e+03
1.682325790176477085e+03,2.017642884358292804e+03
1.482026300049248903e+03,2.887498461150134972e+03
5.275445535143813686e+03,1.021331832223164952e+03
2.156250563056872124e+03,9.409501805774011700e+02
1.270732920938280586e+03,1.276947928250842551e+03
2.971230639005209923e+03,4.405752808550863847e+03
4.778518526686086261e+03,6.606709955099217950e+02
1.250201348777040266e+03,1.215325986913735505e+03
2.108126332837612608e+03,1.448631122303296024e+03
2.797764597595190025e+03,7.905740935692178937e+02
4.315604428992499379e+03,7.330732238906207385e+02
5.257039706352871690e+03,1.210175051156975087e+03
5.271655916863012862e+03,1.106614933348608020e+03
1.976639192352553664e+03,4.162215504806892568e+03
4.841987808227158894e+03,9.850380890912806535e+02
1.954944601546634431e+03,1.632553235954607544e+03
4.223523126410826990e+03,2.976967931966824381e+03
4.263113717122478192e+03,8.460010794532373666e+02
4.284253037428859898e+03,1.424099378255051079e+03
5.252568393417416701e+03,5.476887093747986910e+02
2.497432199422930353e+03,2.331840270735841386e+03
3.390932417192587764e+03,1.751713325680595972e+03
2.883521906953889356e+03,1.803860189823143401e+03
4.838713065421560714e+03,5.795893376172626859e+02
5.280373404994579687e+03,7.230781420051894202e+02
2.142263746440079558e+03,3.571430686251679617e+03
4.200979820822287365e+03,7.702886626740307747e+02
4.012803608357358371e+03,9.551159894887905466e+02
3.588769085477452336e+03,3.313340925798377611e+03
4.963916268771307841e+03,2.310713285399078359e+03
3.531568181836355961e+03,1.578345684288317443e+03
1.911534681528802366e+03,2.184122861681349605e+03
1.985653295603081688e+03,4.712308941853935721e+03
4.134552317121636406e+03,2.868940233702146998e+03
4.768555240076949303e+03,3.533469624955706081e+02
4.684909905546344817e+03,2.844542643819073874e+03
3.857527904129218314e+03,9.411298664203812905e+02
5.077426481591650372e+03,1.932910855791891208e+03
4.283439229411900669e+03,2.745386227912038066e+03
2.603620994532465375e+03,4.584163904309314603e+03
1.016877270210793995e+03,4.296155213415349863e+03
5.012071365691100254e+03,6.324937490101591493e+02
3.650964072578349715e+03,1.427963213321208968e+03
3.268792517225141182e+03,4.295682977878063866e+03
9.026450884054497692e+02,4.356884938870198312e+03
3.144014175035921198e+03,3.974386725962390301e+03
1.884277766293033665e+03,3.431192286865101778e+03
5.234503081872571784e+03,1.217063984710496015e+03
5.234503081872571784e+03,1.493146304405463070e+03
5.127892491382337539e+03,9.755091739029600149e+02
2.239116265690428463e+03,4.491278875408890599e+03
3.668261412266117077e+03,3.283047538039869323e+03
3.345019972150562808e+03,8.260831121387132043e+02
