4.252198854016925907e+03,1.475375635528492239e+03
4.736543605834863229e+03,7.521970290977851619e+02
2.701919552050238508e+03,2.502654564925685918e+03
2.816938624380588408e+03,7.921164049543373267e+02
2.994531462927655866e+03,4.290296851946018251e+03
5.024854953215438400e+03,9.586375168070115933e+02
5.024854953215438400e+03,7.327769575883569360e+02
2.231942168582952490e+03,3.379754956629281878e+03
1.575995591453525776e+03,4.604930803360171012e+03
4.454635775651788208e+03,2.350576028680396121e+03
2.041429925480347265e+03,4.723880449622636661e+03
2.945992135566209527e+03,4.202595275122685052e+03
3.634957133108735434e+03,1.835418465015282436e+03
2.540834492558554302e+03,3.127915939633896414e+03
4.568565876612398824e+03,2.544059205995767115e+03
1.873829972474740316e+03,1.647724597896583646e+03
3.696322395467426759e+03,1.038110133695404784e+03
3.696322395467426759e+03,2.267632926216738269e+03
5.143486926166290687e+03,8.285721968469844114e+02
3.856420375064285963e+03,1.473180032184956644e+03
1.839877732999488671e+03,4.729146820064906933e+03
2.260799164667294917e+03,7.058506715635893443e+02
4.792708633277760782e+03,1.479382944703455678e+03
1.872636594903228570e+03,3.475431684316243718e+03
1.523779888084815866e+03,1.114724910598323959e+03
1.059249361978860406e+03,1.438030839243168202e+03
4.772275649118567344e+03,8.115786932292209030e+02
9.271148537652406958e+02,1.933094925665856636e+03
4.339136560337216906e+03,2.211219625770007042e+03
3.239019112103731459e+03,2.606159009327606782e+03
1.476998387143235050e+03,7.859493754029317643e+02
1.878817113856401420e+03,1.851674816523996924e+03
4.531067253696155603e+03,1.810925071000703156e+03
4.971703257527018650e+03,1.532622059340362966e+03
7.149081614810978635e+02,1.525858943027261148e+03
3.188667224761626585e+03,6.668904097860088314e+02
3.869940144730330758e+03,4.494923253465028097e+02
8.862730776731926881e+02,2.925703185680425122e+03
4.174657095287644552e+03,1.488444880009883491e+03
2.431431301834858459e+03,9.338018234130369137e+02
4.053381667217157428e+03,3.198616236970655336e+03
9.632898990932736751e+02,3.838093316096339095e+03
9.818303096732425956e+02,2.114231709563893673e+03
1.076453536931743884e+03,3.155088332615915533e+03
1.336819207881566854e+03,4.657847993452604896e+03
2.277028829435845637e+03,3.678143445711351887e+03
4.132460221125674252e+03,9.218002274581039046e+02
8.933902129968549843e+02,2.561106126762191252e+03
8.907158866482708390e+02,1.634531419988823473e+03
4.709267514936578664e+03,2.205713384622932153e+03
1.732221471873997189e+03,5.512886628679204932e+02
1.883518274102208579e+03,1.056433806568805721e+03
1.729336574204126464e+03,1.134339880761486484e+03
4.800626050844140991e+03,1.822278773787542377e+03
3.573863299721208477e+03,2.258293221481962519e+03
4.671943487878046653e+03,6.417273316215687373e+02
6.853998991127151612e+02,2.605323527808207018e+03
3.357652630678965579e+03,3.899522682364745378e+03
3.346941554318255385e+03,1.079590618315282200e+03
4.837495287750866737e+03,2.096600840227897152e+03
4.423395972735645046e+03,4.444233022113735956e+02
4.823558873808717181e+03,4.879115078143808546e+02
3.082856625510927188e+03,2.363830792664088221e+03
1.037296757115866740e+03,2.598648869877200468e+03
4.029451383180436096e+03,5.274111466532787063e+02
4.167601899966839483e+03,1.657643585925970910e+03
1.057868471868548795e+03,3.854701747508908284e+03
3.275278418693770618e+03,2.277382817340852853e+03
4.435705906881725241e+03,7.844766581699407197e+02
3.473633746816917665e+03,3.894485311429054491e+03
4.619857093646695830e+03,3.640461514169136308e+02
4.527952526190388198e+03,1.186324130154472641e+03
2.469442371289454968e+03,1.616290652769719600e+03
1.364474624342007019e+03,6.957110561775945143e+02
9.058906063722863564e+02,1.330459501920266575e+03
2.099900993663717600e+03,4.735726555583045410e+03
1.210459015582990787e+03,2.989932608879342297e+03
3.309975284115778322e+03,1.488741829717270548e+03
3.430805379680906753e+03,2.012845544990070493e+03
1.772045519660156742e+03,4.631251810827377085e+03
3.761999410788425394e+03,3.462540622211232630e+02
1.501585413733080486e+03,3.317949592130685232e+03
1.624451307352553840e+03,1.171286220908115638e+03
1.346871569522097843e+03,1.105853561122195288e+03
5.008753669000951959e+03,7.195690849352125724e+02
3.131944028601643822e+03,1.942333079210794040e+03
