0,136.07146859169006,381.7560739517212
1,136.07146859169006,381.7560739517212
2,137.53084003925323,381.87362337112427
3,137.38319337368011,381.7922430038452
4,137.81947076320648,381.8529920578003
5,138.14016699790955,375.88465452194214
6,137.57347524166107,375.2056202888489
7,137.0671445131302,373.87565994262695
8,134.3717223405838,375.1337962150574
9,134.26484644412994,374.68773460388184
10,133.6310625076294,374.50527715682983
11,132.99741566181183,374.3227496147156
12,132.82446205615997,374.68850564956665
13,133.05367767810822,376.55628204345703
14,133.14504861831665,377.99045038223267
15,135.23646295070648,374.42473793029785
16,133.8011372089386,371.175901889801
17,133.95918905735016,369.8893070220947
18,134.1008585691452,371.8690252304077
19,133.19115221500397,370.870707988739
20,130.54480850696564,370.39941215515137
21,128.8579624891281,370.4949984550476
22,129.23723757266998,371.7473168373108
23,129.0423220396042,372.6557021141052
24,128.84758472442627,370.56418228149414
25,128.65283370018005,369.26279735565186
26,126.96824967861176,369.0530729293823
27,127.42975175380707,369.80521631240845
28,127.42927193641663,370.2283568382263
29,127.42892920970917,370.65161418914795
30,127.91041910648346,371.41723918914795
31,129.26501214504242,367.0926775932312
32,130.104061961174,366.35625886917114
33,131.03375613689423,366.2667942047119
34,132.04033076763153,366.1397352218628
35,133.10318112373352,367.39770793914795
36,134.1454404592514,368.27081203460693
37,135.18771350383759,366.14403438568115
38,136.92635238170624,366.4396252632141
39,136.4815616607666,365.3051133155823
40,136.56359672546387,364.4340887069702
41,138.1454175710678,365.2835006713867
42,138.93148183822632,365.96795558929443
43,138.82320761680603,364.5766386985779
44,138.97828459739685,363.71206283569336
45,138.13328504562378,361.8473472595215
46,137.5516641139984,360.2460021972656
47,136.9836288690567,358.65683031082153
48,141.54303193092346,359.57037925720215
49,141.75103962421417,359.8239130973816
50,141.74955904483795,359.0776343345642
51,141.56792759895325,361.0062298774719
52,141.6971904039383,363.5979714393616
53,142.77527153491974,364.8479299545288
54,143.58998775482178,365.3613529205322
55,143.4047645330429,363.13810110092163
56,143.54569375514984,362.19497203826904
57,143.13120007514954,364.79150342941284
58,146.85861349105835,366.42175102233887
59,147.53248274326324,365.0522804260254
60,148.57971847057343,365.90332794189453
61,147.03864097595215,367.70675706863403
62,149.18986797332764,366.16017961502075
63,150.54749071598053,365.41240549087524
64,149.78419721126556,365.81311559677124
65,149.80168998241425,367.4625926017761
66,149.76059019565582,368.7033920288086
67,149.34192895889282,370.24209547042847
68,146.4543056488037,372.9574613571167
69,146.2431037425995,373.34228324890137
70,142.50495612621307,373.253963470459
71,142.55709171295166,371.4288749694824
72,141.81887209415436,370.1304340362549
73,141.08088552951813,368.83185291290283
74,142.17090725898743,368.8781623840332
75,141.3263463973999,371.0795679092407
76,141.27464950084686,373.0052194595337
77,142.11485087871552,372.8296546936035
78,139.03876900672913,374.4359998703003
79,137.92486608028412,373.71163749694824
80,136.55214965343475,373.5235958099365
81,138.3230459690094,375.0765986442566
82,138.94205152988434,377.40489959716797
83,139.37779426574707,381.78439235687256
84,141.50675773620605,381.78497648239136
85,142.61981070041656,381.81142568588257
86,140.8879989385605,377.0911774635315
87,141.217400431633,376.21265268325806
88,141.8094539642334,375.98089504241943
89,143.47927331924438,376.71567821502686
90,144.82385873794556,377.10500955581665
91,146.16851270198822,377.49443435668945
92,145.51317811012268,376.88388299942017
93,146.4396095275879,378.2982144355774
94,146.08801305294037,376.24854135513306
95,144.9927818775177,376.1828622817993
96,144.16272521018982,375.8025498390198
97,141.33258402347565,374.4223313331604
98,140.21698117256165,374.6530842781067
99,138.78838658332825,374.52880573272705
100,138.35989594459534,372.40462160110474
101,137.35703647136688,371.0868811607361
102,134.96972560882568,372.0174865722656
103,134.17237877845764,373.7130160331726
104,136.0578829050064,373.04617834091187
105,134.93687868118286,374.0573697090149
106,134.399853348732,374.76523637771606
107,136.83189690113068,376.86984062194824
108,138.48192036151886,376.606586933136
109,137.1321666240692,376.8702144622803
110,135.57255446910858,375.13365602493286
111,134.28445041179657,373.9341425895691
112,135.52102208137512,375.9347257614136
113,135.6383579969406,377.55429553985596
114,131.8753695487976,375.0522756576538
115,131.62491858005524,374.9682083129883
116,131.09687268733978,374.86187410354614
117,135.47147750854492,373.6667766571045
118,134.52923953533173,371.73507356643677
119,134.80417490005493,370.3791780471802
120,135.93477547168732,372.6683659553528
121,135.82861244678497,373.9758491516113
122,135.98589658737183,371.2836380004883
123,138.02217304706573,372.15996646881104
124,139.08983528614044,373.9995412826538
125,138.57544362545013,376.5675439834595
126,137.5105917453766,371.8310570716858
127,136.8118953704834,370.59233713150024
128,136.0860139131546,368.91748571395874
129,134.8242175579071,368.46083974838257
130,133.70240449905396,368.00655364990234
131,129.63314175605774,369.08816719055176
132,126.3402509689331,369.74287843704224
133,125.0471293926239,368.39773082733154
134,123.64862620830536,368.09218645095825
135,123.87425005435944,368.9978847503662
136,123.64296436309814,365.5490207672119
137,125.27745544910431,364.6652855873108
138,125.94352424144745,365.05968713760376
139,122.99636244773865,364.3510961532593
140,123.13006699085236,365.20529794692993
141,124.57596242427826,367.00015211105347
142,124.53095555305481,365.451051235199
143,125.55350124835968,365.9721612930298
144,127.32519268989563,367.49175214767456
145,128.84385585784912,368.6596293449402
146,126.3625967502594,369.8276000022888
147,124.9348247051239,370.99557065963745
148,123.29029858112335,372.4469590187073
149,121.7027747631073,373.8236961364746
150,120.11523723602295,373.20048093795776
151,119.87902998924255,374.8741874694824
152,119.58184480667114,376.3978204727173
153,121.21205866336823,373.8477854728699
154,119.84963774681091,373.5428252220154
155,119.13646459579468,372.9230680465698
156,117.71325767040253,369.91409730911255
157,116.13833248615265,371.23321628570557
158,116.02573990821838,375.54516077041626
159,115.55621802806854,378.8220582008362
160,112.05314666032791,381.6858854293823
161,110.07707357406616,381.7569851875305
162,109.0160259604454,381.7255825996399
163,106.67555212974548,381.66988039016724
164,106.79374486207962,381.7050681114197
165,103.88499587774277,381.6962594985962
166,102.58438915014267,381.67464685440063
167,102.04014599323273,381.66224002838135
168,100.84682643413544,381.6603708267212
169,98.57553541660309,381.6331739425659
170,99.62055712938309,381.6901845932007
171,101.58669114112854,381.6812357902527
172,103.10196816921234,381.6841330528259
173,101.94649934768677,381.67366552352905
174,99.5011579990387,381.7084093093872
175,100.00511705875397,381.74841022491455
176,99.95407819747925,381.7739248275757
177,98.034088909626,381.6986427307129
178,96.65204346179962,381.6653709411621
179,96.63689494132996,381.72988176345825
180,96.25814765691757,381.7676396369934
181,95.73738127946854,381.7046709060669
182,94.05318111181259,381.7075448036194
183,93.63582909107208,381.72020864486694
184,93.96667689085007,381.71630668640137
185,93.85707974433899,381.7153253555298
186,92.52363294363022,381.68625926971436
187,91.34394705295563,381.685067653656
188,89.26688611507416,381.6655344963074
189,88.06482702493668,381.6655344963074
190,88.12751173973083,381.67649269104004
191,88.68296891450882,381.68665647506714
192,88.008873462677,381.72983503341675
193,87.59840339422226,381.7640881538391
194,88.47258269786835,381.7621955871582
195,88.01284223794937,381.7697424888611
196,88.01284223794937,381.7697424888611
197,88.01284223794937,381.7697424888611
