3.029654586815694984e+03,4.251085262825686186e+03
4.046256719602627072e+03,2.693365643412133068e+03
3.891339909513959810e+03,9.993226083712702348e+02
4.235262608972722774e+03,3.441833987831335435e+03
3.030827524943201297e+03,1.844620106917491967e+03
2.743215226601015729e+03,4.393686829491599383e+03
1.990243578132472294e+03,7.240988340030992276e+02
4.076905131122568037e+03,1.609355157306305728e+03
1.082954100256315996e+03,3.474899614403089345e+03
1.788167287500842804e+03,3.656260816043864452e+03
5.020191035614795510e+03,2.001349802434334379e+03
3.159884842588417541e+03,4.053928492142668460e+02
1.490302661555917666e+03,2.292934303571982127e+03
2.177252882254010274e+03,1.862690647845127842e+03
3.799239762844971210e+03,4.448900219497181183e+02
3.616880124637472818e+03,6.570240804448443441e+02
4.892502241344747745e+03,2.444873685939759071e+03
1.355188810236777272e+03,1.325780021576455511e+03
3.889324372329396738e+03,1.992036421318382281e+03
1.905933261236783437e+03,4.185693719541687642e+03
2.469101027542763859e+03,4.183463461931494749e+03
2.365753440940295150e+03,3.630633074587056399e+03
1.108312014571115697e+03,4.675980648807661964e+03
2.948605855188693113e+03,1.840679036178784145e+03
2.915161453471426739e+03,1.511707590369736863e+03
6.749756298462522182e+02,1.869478914324035941e+03
2.935106018295829472e+03,2.558808047625080235e+03
2.126061347525558176e+03,1.292903201827856265e+03
4.670348817608632089e+03,2.447543316998738192e+03
3.386313715032750679e+03,1.133799131816037743e+03
3.422436958352374859e+03,9.797253391698546920e+02
3.190468684881534500e+03,1.732979912690433821e+03
1.746628201665682809e+03,3.881183037566428538e+03
3.772784386216811527e+03,3.764951399584217143e+03
5.083054385396131693e+03,1.843840349864279915e+03
7.354913027879313177e+02,1.876332312582959275e+03
3.970250007339947388e+03,1.834131860471854907e+03
4.950718837455611720e+03,9.641296290025999269e+02
2.169522187502172073e+03,2.783803572976244595e+03
1.845310719629021605e+03,1.718725217696312257e+03
2.388110917777697068e+03,9.177035586843361443e+02
1.983935154629527460e+03,3.675515368688556464e+03
8.657868217962276276e+02,3.758142838179167029e+03
1.557100191808038289e+03,1.509298494134600560e+03
4.193195871981124583e+03,3.260393741352741017e+03
2.401899161391042526e+03,4.475081583619015873e+03
4.000421870619163201e+03,3.056771446585521062e+03
2.125505454101342366e+03,1.321856538614267265e+03
4.013187517948343157e+03,1.087415926433665163e+03
2.303935195490381375e+03,3.725117230447147449e+03
4.948961195656504060e+03,1.451492749074675885e+03
1.763561356398691714e+03,3.490963163050342246e+03
4.147855374656391177e+03,5.154774435489105144e+02
